"","postcode","locality","state","lat","long","frequency","Population"
"4176","5065","DULWICH","SA",-34.940362,138.633974,2,9589
"4177","5065","LINDEN PARK","SA",-34.940362,138.633974,2,9589
"4178","5065","GLENSIDE","SA",-34.940362,138.633974,2,9589
"4179","5065","TOORAK GARDENS","SA",-34.940362,138.633974,2,9589
"4180","5067","BEULAH PARK","SA",-34.919985,138.630575,4,9957
"4181","5067","NORWOOD","SA",-34.919985,138.630575,4,9957
"4182","5067","KENT TOWN","SA",-34.919985,138.630575,4,9957
"4183","5067","NORWOOD SOUTH","SA",-34.919985,138.630575,4,9957
"4184","5067","ROSE PARK","SA",-34.919985,138.630575,4,9957
"4185","5069","ST PETERS","SA",-34.907597,138.623527,2,8274
"4186","5069","MAYLANDS","SA",-34.907597,138.623527,2,8274
"4187","5069","STEPNEY","SA",-34.907597,138.623527,2,8274
"4188","5069","EVANDALE","SA",-34.907597,138.623527,2,8274
"4189","5069","HACKNEY","SA",-34.907597,138.623527,2,8274
"4190","5069","COLLEGE PARK","SA",-34.907597,138.623527,2,8274
"4191","5072","SKYE","SA",-34.912078,138.696113,2,11970
"4192","5072","MAGILL SOUTH","SA",-34.912078,138.696113,2,11970
"4193","5072","TERINGIE","SA",-34.912078,138.696113,2,11970
"4194","5072","MAGILL NORTH","SA",-34.912078,138.696113,2,11970
"4195","5072","WOODFORDE","SA",-34.912078,138.696113,2,11970
"4196","5072","ROSSLYN PARK","SA",-34.912078,138.696113,2,11970
"4197","5072","MAGILL","SA",-34.912078,138.696113,2,11970
"4198","5072","AULDANA","SA",-34.912078,138.696113,2,11970
"4199","5073","TRANMERE NORTH","SA",-34.89528,138.683151,4,14596
"4200","5073","ROSTREVOR","SA",-34.89528,138.683151,4,14596
"4201","5073","HECTORVILLE","SA",-34.89528,138.683151,4,14596
"4202","5073","TRANMERE","SA",-34.89528,138.683151,4,14596
"4203","5076","CASTAMBUL","SA",-34.873844,138.703683,2,9260
"4204","5076","ATHELSTONE","SA",-34.873844,138.703683,2,9260
"4205","5085","LIGHTSVIEW","SA",-34.86195429,138.6273208,2,15783
"4206","5085","NORTHGATE","SA",-34.856239,138.612959,2,15783
"4207","5085","ENFIELD","SA",-34.856239,138.612959,2,15783
"4208","5085","NORTHFIELD","SA",-34.856239,138.612959,2,15783
"4209","5085","CLEARVIEW","SA",-34.856239,138.612959,2,15783
"4210","5085","ENFIELD PLAZA","SA",-34.856239,138.612959,2,15783
"4211","5086","HAMPSTEAD GARDENS","SA",-34.854247,138.64344,2,15158
"4212","5086","GILLES PLAINS","SA",-34.854247,138.64344,2,15158
"4213","5086","MANNINGHAM","SA",-34.854247,138.64344,2,15158
"4214","5086","HILLCREST","SA",-34.854247,138.64344,2,15158
"4215","5086","GREENACRES","SA",-34.854247,138.64344,2,15158
"4216","5086","OAKDEN","SA",-34.854247,138.64344,2,15158
"4217","5087","WINDSOR GARDENS","SA",-34.876988,138.637707,1,10433
"4218","5087","KLEMZIG","SA",-34.876988,138.637707,1,10433
"4219","5089","HIGHBURY","SA",-34.851049,138.724487,4,6649
"4220","5092","MODBURY HEIGHTS","SA",-34.821319,138.680226,2,15875
"4221","5092","MODBURY","SA",-34.821319,138.680226,2,15875
"4222","5092","MODBURY NORTH","SA",-34.821319,138.680226,2,15875
"4223","5092","MODBURY NORTH DC","SA",-34.821319,138.680226,2,15875
"4224","5093","PARA VISTA","SA",-34.83977,138.657974,2,8911
"4225","5093","VALLEY VIEW","SA",-34.83977,138.657974,2,8911
"4226","5096","PARA HILLS WEST","SA",-34.798549,138.644685,0,14456
"4227","5096","PARA HILLS","SA",-34.798549,138.644685,0,14456
"4228","5096","GULFVIEW HEIGHTS","SA",-34.798549,138.644685,0,14456
"4229","5108","PARALOWIE","SA",-34.761553,138.61884,5,37960
"4230","5108","SALISBURY NORTH","SA",-34.761553,138.61884,5,37960
"4231","5108","SALISBURY NORTH WHITES ROAD","SA",-34.761553,138.61884,5,37960
"4232","5108","SALISBURY DOWNS","SA",-34.761553,138.61884,5,37960
"4233","5108","SALISBURY","SA",-34.761553,138.61884,5,37960
"4234","5112","ELIZABETH SOUTH","SA",-34.726229,138.666615,5,18735
"4235","5112","ELIZABETH GROVE","SA",-34.726229,138.666615,5,18735
"4236","5112","ELIZABETH VALE","SA",-34.726229,138.666615,5,18735
"4237","5112","ELIZABETH","SA",-34.726229,138.666615,5,18735
"4238","5112","ELIZABETH EAST","SA",-34.726229,138.666615,5,18735
"4239","5112","HILLBANK","SA",-34.726229,138.666615,5,18735
"4240","5115","MUNNO PARA","SA",-34.669486,138.681702,2,6907
"4241","5115","KUDLA","SA",-34.669486,138.681702,2,6907
"4242","5115","MUNNO PARA DOWNS","SA",-34.669486,138.681702,2,6907
"4243","5115","MUNNO PARA WEST","SA",-34.669486,138.681702,2,6907
"4244","5118","CONCORDIA","SA",-34.58378,138.705675,2,17289
"4245","5118","BIBARINGA","SA",-34.58378,138.705675,2,17289
"4246","5118","GAWLER SOUTH","SA",-34.58378,138.705675,2,17289
"4247","5118","WILLASTON","SA",-34.58378,138.705675,2,17289
"4248","5118","GAWLER WEST","SA",-34.58378,138.705675,2,17289
"4249","5118","GAWLER RIVER","SA",-34.58378,138.705675,2,17289
"4250","5118","KALBEEBA","SA",-34.58378,138.705675,2,17289
"4251","5118","GAWLER","SA",-34.58378,138.705675,2,17289
"4252","5118","KINGSFORD","SA",-34.58378,138.705675,2,17289
"4253","5118","GAWLER EAST","SA",-34.58378,138.705675,2,17289
"4254","5118","KANGAROO FLAT","SA",-34.58378,138.705675,2,17289
"4255","5118","REID","SA",-34.59765003,138.7333188,2,17289
"4256","5118","HEWETT","SA",-34.58378,138.705675,2,17289
"4257","5118","GAWLER BELT","SA",-34.58378,138.705675,2,17289
"4258","5118","BUCHFELDE","SA",-34.58378,138.705675,2,17289
"4259","5118","WARD BELT","SA",-34.58378,138.705675,2,17289
"4260","5126","SURREY DOWNS","SA",-34.793414,138.724953,2,7218
"4261","5126","YATALA VALE","SA",-34.793414,138.724953,2,7218
"4262","5126","FAIRVIEW PARK","SA",-34.793414,138.724953,2,7218
"4263","5159","HAPPY VALLEY","SA",-35.061705,138.603897,4,33149
"4264","5159","CHANDLERS HILL","SA",-35.061705,138.603897,4,33149
"4265","5159","ABERFOYLE PARK","SA",-35.061705,138.603897,4,33149
"4266","5159","FLAGSTAFF HILL","SA",-35.061705,138.603897,4,33149
"4267","5161","REYNELLA EAST","SA",-35.096383,138.515652,2,9782
"4268","5161","OLD REYNELLA","SA",-35.096383,138.515652,2,9782
"4269","5161","REYNELLA","SA",-35.096383,138.515652,2,9782
"4270","5162","WOODCROFT","SA",-35.112119,138.565224,6,33458
"4271","5162","MORPHETT VALE","SA",-35.112119,138.565224,6,33458
"4272","5167","PORT NOARLUNGA SOUTH","SA",-35.166866,138.481211,4,5250
"4273","5167","PORT NOARLUNGA","SA",-35.166866,138.481211,4,5250
"4274","5169","SEAFORD HEIGHTS","SA",-35.194211,138.477958,4,13926
"4275","5169","SEAFORD","SA",-35.194211,138.477958,4,13926
"4276","5169","SEAFORD MEADOWS","SA",-35.194211,138.477958,4,13926
"4277","5169","MOANA","SA",-35.194211,138.477958,4,13926
"4278","5169","SEAFORD RISE","SA",-35.194211,138.477958,4,13926
"4279","5211","INMAN VALLEY","SA",-35.566153,138.627975,2,14451
"4280","5211","WILLOW CREEK","SA",-35.566153,138.627975,2,14451
"4281","5211","HAYBOROUGH","SA",-35.566153,138.627975,2,14451
"4282","5211","ENCOUNTER BAY","SA",-35.566153,138.627975,2,14451
"4283","5211","LOWER INMAN VALLEY","SA",-35.566153,138.627975,2,14451
"4284","5211","YILKI","SA",-35.566153,138.627975,2,14451
"4285","5211","VICTOR HARBOR","SA",-35.566153,138.627975,2,14451
"4286","5211","MOUNT JAGGED","SA",-35.566153,138.627975,2,14451
"4287","5211","BACK VALLEY","SA",-35.566153,138.627975,2,14451
"4288","5211","WAITPINGA","SA",-35.566153,138.627975,2,14451
"4289","5211","MCCRACKEN","SA",-35.566153,138.627975,2,14451
"4290","5211","VICTOR HARBOR CENTRAL","SA",0,0,2,14451
"4291","5211","HINDMARSH VALLEY","SA",-35.566153,138.627975,2,14451
"4292","5214","HINDMARSH ISLAND","SA",-35.491206,138.834806,2,7795
"4293","5214","GOOLWA SOUTH","SA",-35.491206,138.834806,2,7795
"4294","5214","GOOLWA","SA",-35.491206,138.834806,2,7795
"4295","5214","MOSQUITO HILL","SA",-35.491206,138.834806,2,7795
"4296","5214","MUNDOO ISLAND","SA",-35.491206,138.834806,2,7795
"4297","5214","GOOLWA NORTH","SA",-35.491206,138.834806,2,7795
"4298","5214","GOOLWA BEACH","SA",-35.491206,138.834806,2,7795
"4299","5214","CURRENCY CREEK","SA",-35.491206,138.834806,2,7795
"4300","5242","BALHANNAH","SA",-34.998416,138.819125,2,1074
"4301","5245","HAHNDORF","SA",-35.020412,138.791651,2,3422
"4302","5245","VERDUN","SA",-35.020412,138.791651,2,3422
"4303","5245","PAECHTOWN","SA",-35.05395383,138.8166207,2,3422
"4304","5251","BUGLE RANGES","SA",-35.13772392,138.8734306,2,12687
"4305","5251","MOUNT BARKER","SA",-35.093257,138.881803,2,12687
"4306","5251","MOUNT BARKER JUNCTION","SA",-35.02575084,138.8686091,2,12687
"4307","5251","MOUNT BARKER SUMMIT","SA",-35.0692923,138.9215315,2,12687
"4308","5251","WISTOW","SA",-35.093257,138.881803,2,12687
"4309","5251","MOUNT BARKER SPRINGS","SA",-35.09106344,138.9197503,2,12687
"4310","5269","PINE HILL","SA",-36.343395,140.919727,2,275
"4311","5269","WOLSELEY","SA",-36.343395,140.919727,2,275
"4312","5269","CUSTON","SA",-36.46537527,140.9291787,2,275
"4313","5271","WRATTONBULLY","SA",-36.792946,140.496496,2,6726
"4314","5271","STRUAN","SA",-37.09591357,140.7690903,2,6726
"4315","5271","KOPPAMURRA","SA",-37.04868013,140.903366,2,6726
"4316","5271","THE GAP","SA",-36.70252045,140.7063031,2,6726
"4317","5271","CADGEE","SA",-36.78374791,140.7110584,2,6726
"4318","5271","JOANNA","SA",-37.11031223,140.854805,2,6726
"4319","5271","MOYHALL","SA",-37.04189928,140.668717,2,6726
"4320","5271","WILD DOG VALLEY","SA",-36.87202872,140.7668084,2,6726
"4321","5271","STEWART RANGE","SA",-36.792946,140.496496,2,6726
"4322","5271","LOCHABER","SA",-36.82501352,140.5501481,2,6726
"4323","5271","NARACOORTE","SA",-36.792946,140.496496,2,6726
"4324","5271","LAURIE PARK","SA",-37.0010755,140.9551505,2,6726
"4325","5271","MOUNT LIGHT","SA",-37.00369666,140.7902751,2,6726
"4326","5271","PADTHAWAY","SA",-36.792946,140.496496,2,6726
"4327","5271","BOOL LAGOON","SA",-36.792946,140.496496,2,6726
"4328","5271","SPENCE","SA",-36.792946,140.496496,2,6726
"4329","5271","MARCOLLAT","SA",-36.792946,140.496496,2,6726
"4330","5271","KEPPOCH","SA",-36.792946,140.496496,2,6726
"4331","5291","MOUNT GAMBIER","SA",-37.927953,140.719634,2,8561
"4332","5291","RACECOURSE BAY","SA",-37.927953,140.719634,2,8561
"4333","5291","SUTTONTOWN","SA",-37.927953,140.719634,2,8561
"4334","5291","MOUNT GAMBIER EAST","SA",-37.927953,140.719634,2,8561
"4335","5291","MINGBOOL","SA",-37.927953,140.719634,2,8561
"4336","5291","MOUNT GAMBIER WEST","SA",-37.927953,140.719634,2,8561
"4337","5291","MOORAK","SA",-37.927953,140.719634,2,8561
"4338","5291","MOUNT SCHANK","SA",-37.927953,140.719634,2,8561
"4339","5291","WANDILO","SA",-37.927953,140.719634,2,8561
"4340","5291","WYE","SA",-38.01893369,140.8967253,2,8561
"4341","5291","GLENCOE","SA",-37.927953,140.719634,2,8561
"4342","5291","PELICAN POINT","SA",-37.927953,140.719634,2,8561
"4343","5291","YAHL","SA",-37.927953,140.719634,2,8561
"4344","5291","WORROLONG","SA",-37.927953,140.719634,2,8561
"4345","5291","GERMAN CREEK","SA",-37.82848647,140.4968983,2,8561
"4346","5291","SQUARE MILE","SA",-37.927953,140.719634,2,8561
"4347","5291","PORT MACDONNELL","SA",-37.927953,140.719634,2,8561
"4348","5291","OB FLAT","SA",-37.89052758,140.776127,2,8561
"4349","5291","NENE VALLEY","SA",-37.927953,140.719634,2,8561
"4350","5291","KONGORONG","SA",-37.927953,140.719634,2,8561
"4351","5291","CARPENTER ROCKS","SA",-37.927953,140.719634,2,8561
"4352","5291","CAPE DOUGLAS","SA",-37.927953,140.719634,2,8561
"4353","5291","BURRUNGULE","SA",-37.927953,140.719634,2,8561
"4354","5291","MIL LEL","SA",-37.927953,140.719634,2,8561
"4355","5291","CAVETON","SA",-37.927953,140.719634,2,8561
"4356","5291","CAROLINE","SA",-37.927953,140.719634,2,8561
"4357","5291","O B FLAT","SA",-37.927953,140.719634,2,8561
"4358","5291","CANUNDA","SA",-37.927953,140.719634,2,8561
"4359","5291","EIGHT MILE CREEK","SA",-37.927953,140.719634,2,8561
"4360","5291","COMPTON","SA",-37.927953,140.719634,2,8561
"4361","5291","MIL-LEL","SA",-37.77943576,140.8817145,2,8561
"4362","5291","BLACKFELLOWS CAVES","SA",-37.927953,140.719634,2,8561
"4363","5291","ALLENDALE EAST","SA",-37.927953,140.719634,2,8561
"4364","5291","DONOVANS","SA",-37.927953,140.719634,2,8561
"4365","5291","DISMAL SWAMP","SA",-37.927953,140.719634,2,8561
"4366","5291","GLENBURNIE","SA",-37.927953,140.719634,2,8561
"4367","5291","GLENCOE WEST","SA",-37.927953,140.719634,2,8561
"4368","5353","KONGOLIA","SA",-34.577328,139.326979,2,3872
"4369","5353","SUNNYDALE","SA",-34.65607991,139.6123225,2,3872
"4370","5353","MOUNT MCKENZIE","SA",-34.577328,139.326979,2,3872
"4371","5353","LANGS LANDING","SA",-34.586208,139.5901989,2,3872
"4372","5353","PENRICE","SA",-34.47746166,139.0673251,2,3872
"4373","5353","SEDAN","SA",-34.577328,139.326979,2,3872
"4374","5353","ANGASTON","SA",-34.577328,139.326979,2,3872
"4375","5353","KEYNETON","SA",-34.577328,139.326979,2,3872
"4376","5353","CAMBRAI","SA",-34.577328,139.326979,2,3872
"4377","5353","MOCULTA","SA",-34.577328,139.326979,2,3872
"4378","5353","BLACK HILL","SA",-34.577328,139.326979,2,3872
"4379","5353","TOWITTA","SA",-34.577328,139.326979,2,3872
"4380","5353","PUNYELROO","SA",-34.6105765,139.5970316,2,3872
"4381","5460","STOCKYARD CREEK","SA",-34.312427,138.517968,2,635
"4382","5460","BARABBA","SA",-34.312427,138.517968,2,635
"4383","5460","OWEN","SA",-34.312427,138.517968,2,635
"4384","5460","PINERY","SA",-34.312427,138.517968,2,635
"4385","5523","WANDEARAH EAST","SA",-33.401829,138.165325,2,1691
"4386","5523","BEETALOO VALLEY","SA",-33.187701,138.2130413,2,1691
"4387","5523","CRYSTAL BROOK","SA",-33.401829,138.165325,2,1691
"4388","5523","HUDDLESTON","SA",-33.401829,138.165325,2,1691
"4389","5523","CLEMENTS GAP","SA",-33.401829,138.165325,2,1691
"4390","5523","WANDEARAH WEST","SA",-33.40073023,137.9305289,2,1691
"4391","5523","NARRIDY","SA",-33.401829,138.165325,2,1691
"4392","5523","NUROM","SA",-33.31761721,138.1000032,2,1691
"4393","5523","WANDEARAH","SA",-33.401829,138.165325,2,1691
"4394","5523","MERRITON","SA",-33.401829,138.165325,2,1691
"4395","5540","TELOWIE","SA",-33.205773,138.080191,1,15212
"4396","5540","LOWER BROUGHTON","SA",-33.3198857,137.9576204,1,15212
"4397","5540","SOLOMONTOWN","SA",-33.205773,138.080191,1,15212
"4398","5540","NAPPERBY","SA",-33.205773,138.080191,1,15212
"4399","5540","RISDON PARK SOUTH","SA",-33.205773,138.080191,1,15212
"4400","5540","RISDON PARK","SA",-33.205773,138.080191,1,15212
"4401","5540","PORT DAVIS","SA",-33.205773,138.080191,1,15212
"4402","5540","NELSHABY","SA",-33.205773,138.080191,1,15212
"4403","5540","WARNERTOWN","SA",-33.205773,138.080191,1,15212
"4404","5540","PORT PIRIE","SA",-33.205773,138.080191,1,15212
"4405","5540","PORT PIRIE WEST","SA",-33.205773,138.080191,1,15212
"4406","5540","PORT PIRIE SOUTH","SA",-33.205773,138.080191,1,15212
"4407","5540","BUNGAMA","SA",-33.205773,138.080191,1,15212
"4408","5540","PIRIE EAST","SA",-33.26179699,137.9991346,1,15212
"4409","5540","COONAMIA","SA",-33.205773,138.080191,1,15212
"4410","5600","WHYALLA PLAYFORD","SA",-33.036339,137.277293,1,7047
"4411","5600","WHYALLA DC","SA",-33.036339,137.277293,1,7047
"4412","5600","WHYALLA","SA",-33.036339,137.277293,1,7047
"4413","5600","IRON BARON","SA",-33.036339,137.277293,1,7047
"4414","5607","YALLUNDA FLAT","SA",-35.156446,136.456454,2,4593
"4415","5607","WHITES RIVER","SA",-35.156446,136.456454,2,4593
"4416","5607","DUCK PONDS","SA",-35.156446,136.456454,2,4593
"4417","5607","WANILLA","SA",-35.156446,136.456454,2,4593
"4418","5607","WARRACHIE","SA",-35.156446,136.456454,2,4593
"4419","5607","FARM BEACH","SA",-34.49314038,135.3976428,2,4593
"4420","5607","PORT LINCOLN","SA",-35.156446,136.456454,2,4593
"4421","5607","MOUNT HOPE","SA",-35.156446,136.456454,2,4593
"4422","5607","MOUNT DRUMMOND","SA",-35.156446,136.456454,2,4593
"4423","5607","WARUNDA","SA",-35.156446,136.456454,2,4593
"4424","5607","NORTH SHIELDS","SA",-35.156446,136.456454,2,4593
"4425","5607","WHITES FLAT","SA",-35.156446,136.456454,2,4593
"4426","5607","FOUNTAIN","SA",-35.156446,136.456454,2,4593
"4427","5607","ULEY","SA",-35.156446,136.456454,2,4593
"4428","5607","MOUNT DUTTON BAY","SA",-35.156446,136.456454,2,4593
"4429","5607","MOODY","SA",-35.156446,136.456454,2,4593
"4430","5607","BROOKER","SA",-35.156446,136.456454,2,4593
"4431","5607","LINCOLN NATIONAL PARK","SA",-35.156446,136.456454,2,4593
"4432","5607","WANGARY","SA",-35.156446,136.456454,2,4593
"4433","5607","MURDINGA","SA",-35.156446,136.456454,2,4593
"4434","5607","SHERINGA","SA",-35.156446,136.456454,2,4593
"4435","5607","WARROW","SA",-35.156446,136.456454,2,4593
"4436","5607","COULTA","SA",-35.156446,136.456454,2,4593
"4437","5607","POONINDIE","SA",-35.156446,136.456454,2,4593
"4438","5607","KELLIDIE BAY","SA",-35.156446,136.456454,2,4593
"4439","5607","SLEAFORD","SA",-35.156446,136.456454,2,4593
"4440","5607","SULLIVAN","SA",-35.156446,136.456454,2,4593
"4441","5607","TULKA NORTH","SA",-35.156446,136.456454,2,4593
"4442","5607","CHARLTON GULLY","SA",-35.156446,136.456454,2,4593
"4443","5607","COOMUNGA","SA",-35.156446,136.456454,2,4593
"4444","5607","UNGARRA","SA",-35.156446,136.456454,2,4593
"4445","5607","POINT BOSTON","SA",-34.62219483,135.9196672,2,4593
"4446","5607","KIANA","SA",-35.156446,136.456454,2,4593
"4447","5607","VENUS BAY","SA",-35.156446,136.456454,2,4593
"4448","5607","BOSTON","SA",-35.156446,136.456454,2,4593
"4449","5607","COFFIN BAY","SA",-35.156446,136.456454,2,4593
"4450","5607","LITTLE DOUGLAS","SA",-34.52126528,135.3876231,2,4593
"4451","5607","PEARLAH","SA",-35.156446,136.456454,2,4593
"4452","5607","GREEN PATCH","SA",-35.156446,136.456454,2,4593
"4453","5607","KOPPIO","SA",-35.156446,136.456454,2,4593
"4454","5607","LOUTH BAY","SA",-35.156446,136.456454,2,4593
"4455","5607","MITCHELL","SA",-35.156446,136.456454,2,4593
"4456","5607","TOOLIGIE","SA",-35.156446,136.456454,2,4593
"4457","5607","TOOTENILLA","SA",-34.64444982,135.78987,2,4593
"4458","5607","TULKA","SA",-35.156446,136.456454,2,4593
"4459","5607","LIPSON","SA",-35.156446,136.456454,2,4593
"4460","5607","HORSE PENINSULA","SA",-35.156446,136.456454,2,4593
"4461","5607","KARKOO","SA",-35.156446,136.456454,2,4593
"4462","5607","PEACHNA","SA",-35.156446,136.456454,2,4593
"4463","5607","TIATUKIA","SA",-34.66103443,135.844341,2,4593
"4464","5607","HAWSON","SA",-35.156446,136.456454,2,4593
"4465","6000","PERTH GPO","WA",-31.948762,115.859912,3,9238
"4466","6000","CITY DELIVERY CENTRE","WA",-31.948762,115.859912,3,9238
"4467","6000","PERTH","WA",-31.948762,115.859912,3,9238
"4468","6003","HIGHGATE","WA",-31.939272,115.869136,2,2954
"4469","6003","NORTHBRIDGE","WA",-31.939272,115.869136,2,2954
"4470","6006","NORTH PERTH","WA",-31.92934,115.852913,2,8544
"4471","6011","COTTESLOE","WA",-31.996371,115.757646,4,8927
"4472","6011","PEPPERMINT GROVE","WA",-31.996371,115.757646,4,8927
"4473","6014","FLOREAT FORUM","WA",-31.936389,115.808169,1,18982
"4474","6014","WEMBLEY","WA",-31.936389,115.808169,1,18982
"4475","6014","JOLIMONT","WA",-31.936389,115.808169,1,18982
"4476","6014","FLOREAT","WA",-31.936389,115.808169,1,18982
"4477","6018","INNALOO","WA",-31.891957,115.786821,2,34379
"4478","6018","DOUBLEVIEW","WA",-31.891957,115.786821,2,34379
"4479","6018","GWELUP DC","WA",-31.891957,115.786821,2,34379
"4480","6018","CHURCHLANDS","WA",-31.891957,115.786821,2,34379
"4481","6018","WOODLANDS","WA",-31.891957,115.786821,2,34379
"4482","6018","KARRINYUP","WA",-31.891957,115.786821,2,34379
"4483","6018","GWELUP","WA",-31.891957,115.786821,2,34379
"4484","6020","CARINE","WA",-31.852698,115.765396,4,20283
"4485","6020","MARMION","WA",-31.852698,115.765396,4,20283
"4486","6020","SORRENTO","WA",-31.852698,115.765396,4,20283
"4487","6020","WATERMANS BAY","WA",-31.852698,115.765396,4,20283
"4488","6020","NORTH BEACH","WA",-31.852698,115.765396,4,20283
"4489","6021","BALCATTA","WA",-31.871671,115.811933,4,19151
"4490","6021","STIRLING","WA",-31.871671,115.811933,4,19151
"4491","6024","GREENWOOD","WA",-31.83489,115.803068,2,13426
"4492","6024","WARWICK","WA",-31.83489,115.803068,2,13426
"4493","6025","PADBURY","WA",-31.79583,115.754405,3,29796
"4494","6025","KALLAROO","WA",-31.79583,115.754405,3,29796
"4495","6025","HILLARYS","WA",-31.79583,115.754405,3,29796
"4496","6025","CRAIGIE","WA",-31.79583,115.754405,3,29796
"4497","6028","KINROSS","WA",-31.733717,115.747655,1,20112
"4498","6028","CURRAMBINE","WA",-31.733717,115.747655,1,20112
"4499","6028","BURNS BEACH","WA",-31.733717,115.747655,1,20112
